AC No,Year,Rank,Candidate,Party,Alliance,Votes,Valid Votes,Electors,Voteshare,Margin
162,2015,4,None of the Above,NOTA,,4928,132421,232942,3.7215,-49832
162,2015,5,MAIKAL HASADA,IND,,2478,132421,232942,1.8713,-52282
162,2015,6,UMESH HEMBRAM,IND,,2064,132421,232942,1.5587,-52696
162,2015,7,PUSHPALATA MURMU,NCP,,1926,132421,232942,1.4545,-52834
162,2015,8,REKHA KUMARI SOREN,IND,,1673,132421,232942,1.2634,-53087
162,2015,9,RAJARAM SOREN,BVM,,1364,132421,232942,1.0300,-53396
162,2015,10,ANIL KUMAR MARANDI,GJDS,,1324,132421,232942,0.9998,-53436
163,2015,1,GIRIDHARI YADAV,JD(U),,70348,157781,289906,44.5859,16191
163,2015,2,MANOJ YADAV,BJP,,54157,157781,289906,34.3242,-16191
163,2015,3,RAJ KISHOR PRASAD URF PAPPU YADAV,JMM,,10408,157781,289906,6.5965,-59940
163,2015,4,None of the Above,NOTA,,8193,157781,289906,5.1926,-62155
163,2015,5,NARESH KUMAR PRIYADARSHI,IND,,3007,157781,289906,1.9058,-67341
163,2015,6,SARYUG PANDIT,IND,,2918,157781,289906,1.8494,-67430
163,2015,7,SHIV KUMAR SINGH,BSP,,2463,157781,289906,1.5610,-67885
163,2015,8,PANKAJ KUMAR SINGH,IND,,1434,157781,289906,0.9089,-68914
163,2015,9,LAKHAN LAL DEO,SASAPT,,1422,157781,289906,0.9012,-68926
163,2015,10,RAVINDRA MANDAL,IND,,1294,157781,289906,0.8201,-69054
163,2015,11,AMRIT TANTI,IND,,1159,157781,289906,0.7346,-69189
163,2015,12,ARJUN PAL,SUCI,,978,157781,289906,0.6198,-69370
164,2015,1,M L CHOUDHARY,JD(U),,66411,152249,289179,43.6200,11947
164,2015,2,SAKUNI CHOUDHARY,HAMS,,54464,152249,289179,35.7730,-11947
164,2015,3,None of the Above,NOTA,,5565,152249,289179,3.6552,-60846
164,2015,4,SANJAY KUMAR,JMM,,5017,152249,289179,3.2953,-61394
164,2015,5,KARMVIR KUMAR BHARATI,IND,,3971,152249,289179,2.6082,-62440
164,2015,6,ANIL KUMAR SINGH,IND,,2797,152249,289179,1.8371,-63614
164,2015,7,GOPAL KRISHNA BARMA,SHS,,2494,152249,289179,1.6381,-63917
164,2015,8,SAGAR SUMAN SINGH,CPI,,2411,152249,289179,1.5836,-64000
164,2015,9,VIJAY KUMAR SINGH,RSMD,,2371,152249,289179,1.5573,-64040
164,2015,10,RAM PRASAD SAH,AAHPTY,,1809,152249,289179,1.1882,-64602
164,2015,11,ANITA DEVI,JAPL,,1567,152249,289179,1.0292,-64844
164,2015,12,KRISHNADEO SAH,SUCI,,1278,152249,289179,0.8394,-65133
164,2015,13,AMARESHWAR KUMAR,IND,,1145,152249,289179,0.7521,-65266
164,2015,14,SITA RAM DAS,BSP,,949,152249,289179,0.6233,-65462
165,2015,1,VIJAY KUMAR ''VIJAY'',RJD,,77216,169228,311957,45.6284,4365
165,2015,2,PRANAV KUMAR,BJP,,72851,169228,311957,43.0490,-4365
165,2015,3,SUBODH VERMA,IND,,4008,169228,311957,2.3684,-73208
165,2015,4,BASUDEB SHARMA,IND,,3562,169228,311957,2.1049,-73654
165,2015,5,ARVIND KUMAR,SKLP,,3121,169228,311957,1.8443,-74095
165,2015,6,None of the Above,NOTA,,1898,169228,311957,1.1216,-75318
165,2015,7,KAMLESHWARI MANDAL,BSP,,1364,169228,311957,0.8060,-75852
165,2015,8,SYED MOHAMMED JAWED,NCP,,1115,169228,311957,0.6589,-76101
165,2015,9,NACHIKETA,SAP,,891,169228,311957,0.5265,-76325
165,2015,10,JAMUNA LAL SHRIVASTAVA,IND,,869,169228,311957,0.5135,-76347
165,2015,11,CHANDRA SHEKHAR SINGH CHAND,IND,,638,169228,311957,0.3770,-76578
165,2015,12,DINANATH CHOUDHRY,BMUP,,622,169228,311957,0.3676,-76594
165,2015,13,KAPIL DEO YADAV,IND,,404,169228,311957,0.2387,-76812
165,2015,14,BIRENDRA BHARTI,VKAM,,370,169228,311957,0.2186,-76846
165,2015,15,DEVENDRA PD SHARMA,AIFB,,299,169228,311957,0.1767,-76917
166,2015,1,SHAILESH KUMAR,JD(U),,67273,147258,296356,45.6838,15476
166,2015,2,HIMANSHU KUNVAR,LJP,,51797,147258,296356,35.1743,-15476
166,2015,3,SANJAY KUMAR SINGH,SHS,,8228,147258,296356,5.5875,-59045
166,2015,4,None of the Above,NOTA,,3847,147258,296356,2.6124,-63426
166,2015,5,RAJIV NAYAK,IND,,2604,147258,296356,1.7683,-64669
166,2015,6,SANJAY SINGH YADAV,IND,,2471,147258,296356,1.6780,-64802
166,2015,7,KAPILDEO DAS,BSP,,2290,147258,296356,1.5551,-64983
166,2015,8,CHANDRA NARAYAN SINGH,IND,,2026,147258,296356,1.3758,-65247
166,2015,9,PAPPU YADAV,SP,,1665,147258,296356,1.1307,-65608
166,2015,10,NITYA NAND CHOUDHARY,VKAM,,1482,147258,296356,1.0064,-65791
166,2015,11,ARJUN KUSHWAHA,IND,,1454,147258,296356,0.9874,-65819
166,2015,12,HARI PRASAD MAHTO NISHAD,SKLP,,1222,147258,296356,0.8298,-66051
166,2015,13,PRAMOD KUMAR,SUCI,,899,147258,296356,0.6105,-66374
167,2015,1,PRAHLAD YADAV,RJD,,82490,164327,316352,50.1987,30030
167,2015,2,PREM RANJAN PATEL,BJP,,52460,164327,316352,31.9242,-30030
167,2015,3,PRAMOD SHRMA,CPI,,6539,164327,316352,3.9793,-75951
167,2015,4,SARVAN KUMAR ANAND,IND,,4765,164327,316352,2.8997,-77725
167,2015,5,NITYANAND KUMAR,IND,,4200,164327,316352,2.5559,-78290
167,2015,6,BIKRAMADITYA KUMAR SINGH,IND,,2908,164327,316352,1.7696,-79582
167,2015,7,None of the Above,NOTA,,2707,164327,316352,1.6473,-79783
167,2015,8,GIRISH BIND,SKLP,,2152,164327,316352,1.3096,-80338
167,2015,9,RAJO MANJHI,IND,,1456,164327,316352,0.8860,-81034
167,2015,10,SUNIL KUMAR RAUT,BSP,,1104,164327,316352,0.6718,-81386
167,2015,11,NIVEDITA KUMARI,IND,,966,164327,316352,0.5879,-81524
167,2015,12,KAMLESHWARI MAHTO,IND,,705,164327,316352,0.4290,-81785
167,2015,13,RAMANUJ PD. SINGH,SP,,638,164327,316352,0.3883,-81852
167,2015,14,JITENDRA SHUKLA,ABHM,,441,164327,316352,0.2684,-82049
167,2015,15,UCHIT KUMAR,IND,,417,164327,316352,0.2538,-82073
167,2015,16,AKALESHWAR BHAGAT,IND,,379,164327,316352,0.2306,-82111
168,2015,1,VIJAY KUMAR SINHA,BJP,,75901,186060,342838,40.7938,6556
168,2015,2,RAMANAND MANDAL,JD(U),,69345,186060,342838,37.2702,-6556
168,2015,3,RAM PUKAR MANDAL,SHS,,11551,186060,342838,6.2082,-64350
168,2015,4,SUJEET KUMAR,IND,,8112,186060,342838,4.3599,-67789
168,2015,5,MOTI SAW,CPM,,4536,186060,342838,2.4379,-71365
168,2015,6,None of the Above,NOTA,,4386,186060,342838,2.3573,-71515
168,2015,7,RAMASHISH KUMAR,SP,,3034,186060,342838,1.6307,-72867
168,2015,8,RENU DEVI,IND,,2689,186060,342838,1.4452,-73212
168,2015,9,MANOJ KUMAR,BSP,,2052,186060,342838,1.1029,-73849
168,2015,10,RANJEET RAM,AJPR,,1906,186060,342838,1.0244,-73995
168,2015,11,ASHISH AMAR,BMUP,,1544,186060,342838,0.8298,-74357
168,2015,12,RAVIKAR KUMAR,LD,,1004,186060,342838,0.5396,-74897
169,2015,1,RANDHIR KUMAR SONI,JD(U),,41755,127060,228545,32.8624,13101
169,2015,2,NARESH SAW,HAMS,,28654,127060,228545,22.5516,-13101
169,2015,3,VIJAY KUMAR,JAPL,,18227,127060,228545,14.3452,-23528
169,2015,4,JITENDRA NATH,IND,,9882,127060,228545,7.7774,-31873
169,2015,5,RESHMA BHARTI,IND,,4759,127060,228545,3.7455,-36996
169,2015,6,SHANKAR SUMAN,IND,,3734,127060,228545,2.9388,-38021
169,2015,7,VIJAY KUMAR YADAV,SP,,3129,127060,228545,2.4626,-38626
169,2015,8,DR.DINESH PRASAD,IND,,2796,127060,228545,2.2005,-38959
169,2015,9,RAMANUJ SINGH,IND,,2711,127060,228545,2.1336,-39044
169,2015,10,NARESH MAHTO,IND,,2316,127060,228545,1.8228,-39439
169,2015,11,KRISHN NANDAN YADAV,CPI,,2185,127060,228545,1.7197,-39570
169,2015,12,HARI DEO PRASAD,IND,,1956,127060,228545,1.5394,-39799
169,2015,13,None of the Above,NOTA,,1200,127060,228545,0.9444,-40555
169,2015,14,PRAMOD KUMAR,BMUP,,1191,127060,228545,0.9374,-40564
169,2015,15,MANOJ RAM,GJDS,,1040,127060,228545,0.8185,-40715
169,2015,16,SHIV NARAYAN TANTI,IND,,878,127060,228545,0.6910,-40877
169,2015,17,BALESHWAR PANDIT,BSP,,647,127060,228545,0.5092,-41108
170,2015,1,SUDARSHAN KUMAR,INC,,46406,111376,204279,41.6661,15717
170,2015,2,SHEO KUMAR,BLSP,,30689,111376,204279,27.5544,-15717
170,2015,3,RADHEY SHARMA,IND,,8122,111376,204279,7.2924,-38284
170,2015,4,RAVI CHAUDHARY,IND,,5789,111376,204279,5.1977,-40617
170,2015,5,None of the Above,NOTA,,5626,111376,204279,5.0514,-40780
170,2015,6,ANIL SHANKAR SINHA,NCP,,4420,111376,204279,3.9685,-41986
170,2015,7,PREETAM KUMARI,BSP,,2661,111376,204279,2.3892,-43745
170,2015,8,RAJESHWARI PRASAD,CPI,,2460,111376,204279,2.2087,-43946
170,2015,9,AMRITASH ANAND,IND,,1461,111376,204279,1.3118,-44945
170,2015,10,MRITUNJAY KUMAR,IND,,1452,111376,204279,1.3037,-44954
170,2015,11,YUGESHWAR MANJHI,IND,,1188,111376,204279,1.0667,-45218
170,2015,12,KRISHNA MURARI KUMAR,IND,,1102,111376,204279,0.9894,-45304
171,2015,1,JITENDRA KUMAR,JD(U),,58908,132999,270312,44.2921,10444
171,2015,2,CHHOTE LAL YADAV,LJP,,48464,132999,270312,36.4394,-10444
171,2015,3,None of the Above,NOTA,,5390,132999,270312,4.0527,-53518
171,2015,4,YUGESHWAR MANJHI,IND,,4259,132999,270312,3.2023,-54649
171,2015,5,SANJAY PASWAN,IND,,3494,132999,270312,2.6271,-55414
171,2015,6,KUMAR JAYAKANT,NCP,,2280,132999,270312,1.7143,-56628
171,2015,7,PRAMOD NARAYAN SINHA,JAPL,,2104,132999,270312,1.5820,-56804
171,2015,8,SATYENDRA KRISHNAM,CPI,,2005,132999,270312,1.5075,-56903
171,2015,9,DEOKI PASWAN,IND,,1956,132999,270312,1.4707,-56952
171,2015,10,RAJKUMAR,BSP,,1854,132999,270312,1.3940,-57054
171,2015,11,MD.KASHIF YUNUS,RAIP,,968,132999,270312,0.7278,-57940
171,2015,12,MURARI KUMAR,DSP,,785,132999,270312,0.5902,-58123
171,2015,13,KIRAN DEVI,SP,,532,132999,270312,0.4000,-58376
172,2015,1,DR.SUNIL KUMAR,BJP,,76201,178327,348565,42.7311,2340
172,2015,2,MOHAMMAD ASGHAR SHAMIM,JD(U),,73861,178327,348565,41.4189,-2340
172,2015,3,AFRIN SULTANA,JAPL,,12635,178327,348565,7.0853,-63566
172,2015,4,None of the Above,NOTA,,5191,178327,348565,2.9109,-71010
172,2015,5,MD. SURKHAB ALAM,IND,,2259,178327,348565,1.2668,-73942
172,2015,6,ARUN YADAV,CPI(ML)(L),,1526,178327,348565,0.8557,-74675
172,2015,7,ARUN DEO KUMAR,IND,,1453,178327,348565,0.8148,-74748
172,2015,8,RANVIJAY SINGH,BSP,,1238,178327,348565,0.6942,-74963
172,2015,9,SURENDRA PRASAD,IND,,1143,178327,348565,0.6410,-75058
172,2015,10,MAHESH PRASAD SINGH,IND,,933,178327,348565,0.5232,-75268
172,2015,11,MANOJ KUMAR,IND,,723,178327,348565,0.4054,-75478
172,2015,12,ARUN KUMAR,IND,,454,178327,348565,0.2546,-75747
172,2015,13,KAUSHAL KUMAR KAUSHALENDRA SINHA ALIAS BHARAT MANAS,IND,,408,178327,348565,0.2288,-75793
172,2015,14,AVINASH KUMAR,IND,,302,178327,348565,0.1694,-75899
173,2015,1,RAVI JYOTI KUMAR,JD(U),,62009,148513,274435,41.7532,5390
173,2015,2,SATYDEO NARAIN ARYA,BJP,,56619,148513,274435,38.1239,-5390
173,2015,3,AMIT KUMAR PASWAN,CPI,,4668,148513,274435,3.1432,-57341
173,2015,4,PARMESHWAR PRASAD,CPM,,4574,148513,274435,3.0799,-57435
173,2015,5,SURENDRA KUMAR ARYA,MANJP,,3676,148513,274435,2.4752,-58333
173,2015,6,SUNIL RAVIDAS,JMM,,3099,148513,274435,2.0867,-58910
173,2015,7,GEETA DEVI,IND,,2901,148513,274435,1.9534,-59108
173,2015,8,MOSAFIR DAS,BSP,,1436,148513,274435,0.9669,-60573
173,2015,9,None of the Above,NOTA,,1395,148513,274435,0.9393,-60614
173,2015,10,SHAMBHU KUMAR,SHS,,1342,148513,274435,0.9036,-60667
173,2015,11,NANDU RAJBANSHI,AHFBK,,1300,148513,274435,0.8753,-60709
173,2015,12,SABO DEVI,IND,,1113,148513,274435,0.7494,-60896
173,2015,13,KISMAT RAM,IND,,1107,148513,274435,0.7454,-60902
173,2015,14,SHIVNATH KUMAR NIRALA,SP,,893,148513,274435,0.6013,-61116
173,2015,15,UDAY CHAUDHARY,IND,,823,148513,274435,0.5542,-61186
173,2015,16,MAHESH PASWAN,BBMP,,621,148513,274435,0.4181,-61388
173,2015,17,NEHRU PASWAN,BIP,,492,148513,274435,0.3313,-61517
173,2015,18,MAMTA KUMARI,SASAPT,,445,148513,274435,0.2996,-61564
174,2015,1,CHANDRASEN PRASAD,JD(U),,66587,143500,270550,46.4021,22602
174,2015,2,BIRENDRA GOPE,BJP,,43985,143500,270550,30.6516,-22602
174,2015,3,DHARMENDRA KUMAR,SP,,4898,143500,270550,3.4132,-61689
174,2015,4,CHANDESHWAR PRASAD VERMA,IND,,4781,143500,270550,3.3317,-61806
174,2015,5,JAYANT PRABHAKAR,IND,,3139,143500,270550,2.1875,-63448
174,2015,6,UMESH KUMAR,CPI(ML)(L),,3014,143500,270550,2.1003,-63573
174,2015,7,KUNAL PASWAN,IND,,2309,143500,270550,1.6091,-64278
174,2015,8,ASLAM HUSAIN,IND,,1981,143500,270550,1.3805,-64606
174,2015,9,SHARDA SINHA,CPI,,1964,143500,270550,1.3686,-64623
174,2015,10,RAJ KUMAR MOCHI,BSP,,1819,143500,270550,1.2676,-64768
174,2015,11,None of the Above,NOTA,,1494,143500,270550,1.0411,-65093
174,2015,12,RAJMANTI DEVI,IND,,1359,143500,270550,0.9470,-65228
174,2015,13,SUNIL KUMAR,AAMJP,,1048,143500,270550,0.7303,-65539
174,2015,14,DINKAR KUMAR,IND,,957,143500,270550,0.6669,-65630
174,2015,15,SARVODAY BRAHAMACHARI,IND,,560,143500,270550,0.3902,-66027
174,2015,16,SUDAMA PASWAN,IND,,552,143500,270550,0.3847,-66035
174,2015,17,SARITA DEVI,IND,,533,143500,270550,0.3714,-66054
174,2015,18,RAMJEE SINGH,RSADP,,494,143500,270550,0.3443,-66093
174,2015,19,RANA DIGVIJAY SINGH,BYPD,,475,143500,270550,0.3310,-66112
174,2015,20,MADAN KUMAR,PMS,,428,143500,270550,0.2983,-66159
174,2015,21,ABDUL RAQUIB,SABJAN,,395,143500,270550,0.2753,-66192
174,2015,22,KUMAR HARI CHARAN SINGH YADAV,BMF,,394,143500,270550,0.2746,-66193
174,2015,23,YOGENDRA PRASAD,BIP,,334,143500,270550,0.2328,-66253
175,2015,1,ATRI MUNI URPH SHAKTI SINGH YADAV,RJD,,72347,149493,279713,48.3949,26076
175,2015,2,DEEPIKA KUMARI,LJP,,46271,149493,279713,30.9520,-26076
175,2015,3,SHYAM NARAYAN PRASAD,CPI(ML)(L),,5415,149493,279713,3.6222,-66932
175,2015,4,SUDHIR KUMAR,IND,,5263,149493,279713,3.5206,-67084
175,2015,5,RAJEEV RANJAN KUMAR URPH- J.P. CHANDRAVANSHI,IND,,3796,149493,279713,2.5392,-68551
175,2015,6,None of the Above,NOTA,,3405,149493,279713,2.2777,-68942
175,2015,7,SANTOSH KUMAR,IND,,3176,149493,279713,2.1245,-69171
175,2015,8,NILAM SINHA,JAPL,,1961,149493,279713,1.3118,-70386
175,2015,9,NIRAJ SHARMA,BSP,,1807,149493,279713,1.2088,-70540
175,2015,10,PANKAJ ROY,SHS,,1624,149493,279713,1.0863,-70723
175,2015,11,UMESH RABIDAS,IND,,964,149493,279713,0.6448,-71383
175,2015,12,DULARCHANAD PRASAD,IND,,856,149493,279713,0.5726,-71491
175,2015,13,RAKESH KUMAR,BMF,,747,149493,279713,0.4997,-71600
175,2015,14,OM PRAKASH MOCHI,SABP,,525,149493,279713,0.3512,-71822
175,2015,15,SOHAWAN PASWAN,NJPI,,524,149493,279713,0.3505,-71823
175,2015,16,RAJKUMAR KEWAT,SKLP,,413,149493,279713,0.2763,-71934
175,2015,17,RAMASHRAY SINGH,SP,,399,149493,279713,0.2669,-71948
176,2015,1,SHRAWON KUMAR,JD(U),,72596,162117,283154,44.7800,2996
176,2015,2,KAUSHLENDRA KUMAR,BJP,,69600,162117,283154,42.9320,-2996
176,2015,3,None of the Above,NOTA,,6531,162117,283154,4.0286,-66065
176,2015,4,ARUNESH KUMAR YADAV,IND,,3558,162117,283154,2.1947,-69038
176,2015,5,SANJAY KUMAR,IND,,1678,162117,283154,1.0351,-70918
176,2015,6,DILIP KUMAR,BSP,,1583,162117,283154,0.9765,-71013
176,2015,7,JIBINDRA KUMAR PANDEY ALIAS- SHIVENDRA KUMAR,SHS,,1405,162117,283154,0.8667,-71191
176,2015,8,MANMOHAN KUMAR,CPI(ML)(L),,1145,162117,283154,0.7063,-71451
176,2015,9,DILEEP CHAUDHARY,JAPL,,1124,162117,283154,0.6933,-71472
176,2015,10,SURENDRA KUMAR,BIP,,1068,162117,283154,0.6588,-71528
176,2015,11,SHYAMPATI DEVI,MANJP,,601,162117,283154,0.3707,-71995
176,2015,12,VINOD UGANWI,RAIP,,476,162117,283154,0.2936,-72120
176,2015,13,DEO KUMAR,JMM,,376,162117,283154,0.2319,-72220
176,2015,14,PARTIMA DEVI,RSADP,,376,162117,283154,0.2319,-72220
177,2015,1,HARI NARAYAN SINGH,JD(U),,71933,156695,287953,45.9064,14295
177,2015,2,ARUN KUMAR,LJP,,57638,156695,287953,36.7836,-14295
177,2015,3,None of the Above,NOTA,,5523,156695,287953,3.5247,-66410
177,2015,4,DHARMENDRA KUMAR,IND,,4146,156695,287953,2.6459,-67787
177,2015,5,BRIJ NANDAN YADAV,JAPL,,3128,156695,287953,1.9962,-68805
177,2015,6,NEELAM KUMARI SINGH,NCP,,2858,156695,287953,1.8239,-69075
177,2015,7,SANTOSH KUMAR,IND,,2093,156695,287953,1.3357,-69840
177,2015,8,SITARAM PASWAN,BSP,,1959,156695,287953,1.2502,-69974
177,2015,9,PINTU KUMAR,IND,,1692,156695,287953,1.0798,-70241
177,2015,10,CHANDRA UDAY KUMAR,IND,,1450,156695,287953,0.9254,-70483
177,2015,11,AMIT ANAND,IND,,1262,156695,287953,0.8054,-70671
177,2015,12,RAMDAS AKELA,CPI(ML)(L),,1165,156695,287953,0.7435,-70768
177,2015,13,MUNNA KUMAR,AAMJP,,720,156695,287953,0.4595,-71213
177,2015,14,ARJUN PRASAD,IND,,586,156695,287953,0.3740,-71347
177,2015,15,BIJAY KUMAR,PMS,,542,156695,287953,0.3459,-71391
178,2015,1,ANANT KUMAR SINGH,IND,,54005,144587,253912,37.3512,18348
178,2015,2,NEERAJ KUMAR,JD(U),,35657,144587,253912,24.6613,-18348
178,2015,3,LALAN SINGH,JAPL,,16655,144587,253912,11.5190,-37350
178,2015,4,KANHAIYA KUMAR SINGH,LJP,,15472,144587,253912,10.7008,-38533
178,2015,5,DEO NARAYAN PRASAD SINGH,SP,,3212,144587,253912,2.2215,-50793
178,2015,6,None of the Above,NOTA,,3194,144587,253912,2.2091,-50811
178,2015,7,RAJU PRASAD,CPI,,2793,144587,253912,1.9317,-51212
178,2015,8,RAJESH KUMAR RATNAKAR,IND,,2738,144587,253912,1.8937,-51267
178,2015,9,ANJANI KUMAR SINHA,IND,,1942,144587,253912,1.3431,-52063
178,2015,10,RAKESH KUMAR,BLRP,,1582,144587,253912,1.0942,-52423
178,2015,11,SHYAM NANDAN PRASAD,IPTY,,1582,144587,253912,1.0942,-52423
178,2015,12,BIJENDRA KUMAR,IND,,1555,144587,253912,1.0755,-52450
178,2015,13,KUMAR NAVNEET HIMANSHU,IND,,1525,144587,253912,1.0547,-52480
178,2015,14,RAMKISHAN,BSP,,1077,144587,253912,0.7449,-52928
178,2015,15,NAGESHWAR MAHTO,IND,,826,144587,253912,0.5713,-53179
178,2015,16,AJAY MAHTO,JHD,,772,144587,253912,0.5339,-53233
179,2015,1,GYANENDRA KUMAR SINGH,BJP,,63989,143974,260453,44.4448,8359
179,2015,2,MANOJ KUMAR,JD(U),,55630,143974,260453,38.6389,-8359
179,2015,3,None of the Above,NOTA,,3933,143974,260453,2.7317,-60056
179,2015,4,NEELU DEVI,IND,,3722,143974,260453,2.5852,-60267
179,2015,5,SANJAY SINGH,IND,,3649,143974,260453,2.5345,-60340
179,2015,6,CHAKRADHAR PRASAD SINGH,CPI,,3576,143974,260453,2.4838,-60413
179,2015,7,SHAMBHU SINGH,JAPL,,2959,143974,260453,2.0552,-61030
179,2015,8,DINA SAW,IND,,1583,143974,260453,1.0995,-62406
179,2015,9,RAVINDRA PASWAN,BSP,,1547,143974,260453,1.0745,-62442
179,2015,10,TRIPURARI SINGH,IND,,708,143974,260453,0.4918,-63281
179,2015,11,GANITA DEVI,IND,,621,143974,260453,0.4313,-63368
179,2015,12,DR. KUMAR INDRADEV,IND,,594,143974,260453,0.4126,-63395
179,2015,13,VIKASH KUMAR SINGH,RGD,,517,143974,260453,0.3591,-63472
179,2015,14,SHSHI BHUSHAN KUMAR,BBMP,,488,143974,260453,0.3390,-63501
179,2015,15,DEVENDAR PANDI,RSADP,,458,143974,260453,0.3181,-63531
180,2015,1,RANVIJAY SINGH,BJP,,61496,153324,257245,40.1085,7902
180,2015,2,ANIRUDDH KUMAR,RJD,,53594,153324,257245,34.9547,-7902
180,2015,3,AKHILESH KUMAR,BSP,,12070,153324,257245,7.8722,-49426
180,2015,4,JITENDRA YADAV,IND,,11123,153324,257245,7.2546,-50373
180,2015,5,None of the Above,NOTA,,3711,153324,257245,2.4204,-57785
180,2015,6,SURENDRA PASWAN,CPI,,2791,153324,257245,1.8203,-58705
180,2015,7,RAVI KUMAR,IND,,2193,153324,257245,1.4303,-59303
180,2015,8,SITA DEVI,IND,,2050,153324,257245,1.3370,-59446
180,2015,9,RANJIT KUMAR,IND,,1755,153324,257245,1.1446,-59741
180,2015,10,PRABHAT SINGH,SP,,683,153324,257245,0.4455,-60813
180,2015,11,CHITRANJAN KUMAR,IND,,569,153324,257245,0.3711,-60927
180,2015,12,SUBRAT KUMAR YADAV,JAPL,,503,153324,257245,0.3281,-60993
180,2015,13,PRAMOD KUMAR NIRALA,GJDS,,421,153324,257245,0.2746,-61075
180,2015,14,KUNDAN KUMAR,IND,,365,153324,257245,0.2381,-61131
181,2015,1,SANJIV CHAURASIA,BJP,,92671,182656,433632,50.7353,24779
181,2015,2,RAJEEV RANJAN PRASAD,JD(U),,67892,182656,433632,37.1693,-24779
181,2015,3,UDAY CHANDRA CHOUDHARY,HVD,,2673,182656,433632,1.4634,-89998
181,2015,4,RAJEEV RANJAN SINGH -ALIAS- PINTU SINGH,SASAPT,,2597,182656,433632,1.4218,-90074
181,2015,5,PRAMOD KUMAR NANDAN,CPI,,1827,182656,433632,1.0002,-90844
181,2015,6,None of the Above,NOTA,,1490,182656,433632,0.8157,-91181
181,2015,7,RANVIJAY KUMAR,CPI(ML)(L),,1488,182656,433632,0.8146,-91183
181,2015,8,SIDHESHWAR PASWAN,BSP,,927,182656,433632,0.5075,-91744
181,2015,9,MEERA GUPTA,BJHP,,860,182656,433632,0.4708,-91811
181,2015,10,SANJAY KUMAR (CHITKOHRA BASTI),LAD,,843,182656,433632,0.4615,-91828
181,2015,11,RAM PRASAD CHANDRAVANSHI,BMF,,676,182656,433632,0.3701,-91995
181,2015,12,RAVINDRA SINGH,AJPR,,657,182656,433632,0.3597,-92014
181,2015,13,SUBODH KUMAR SHRIVASTAV,IND,,655,182656,433632,0.3586,-92016
181,2015,14,ER. HEMANT KUMAR,IND,,634,182656,433632,0.3471,-92037
181,2015,15,SANJEEV KUMAR,IND,,590,182656,433632,0.3230,-92081
181,2015,16,REENA PETER,LSD,,585,182656,433632,0.3203,-92086
181,2015,17,MAHENDRA PRASAD,NJPI,,569,182656,433632,0.3115,-92102
181,2015,18,ARUN KUMAR SINGH,BLRP,,506,182656,433632,0.2770,-92165
181,2015,19,SUMAN KUMARI SINGH,IND,,503,182656,433632,0.2754,-92168
181,2015,20,MD. DANIS KHAN,GJDS,,435,182656,433632,0.2382,-92236
181,2015,21,BABY KUMARI,AIFB,,390,182656,433632,0.2135,-92281
181,2015,22,SITA RAM AGRAWAL,IND,,389,182656,433632,0.2130,-92282
181,2015,23,CHANDRAWATI DEVI,BNDL,,354,182656,433632,0.1938,-92317
181,2015,24,SANJAY KUMAR (DIGHA GHAT),JKM,,342,182656,433632,0.1872,-92329
181,2015,25,SANJAY VERMA,NPEP,,333,182656,433632,0.1823,-92338
181,2015,26,DHANANJAY KUMAR,IND,,326,182656,433632,0.1785,-92345
181,2015,27,PRAMOD KUMAR SINGH,NJP,,253,182656,433632,0.1385,-92418
181,2015,28,JAYSHANKARPANDEY,RSWD,,244,182656,433632,0.1336,-92427
181,2015,29,ASHRAF,RSMD,,242,182656,433632,0.1325,-92429
181,2015,30,MANORANJAN KUMAR SRIVASTAV,IND,,241,182656,433632,0.1319,-92430
181,2015,31,SUNIL KUMAR MISHRA (S. K. MISHRA),ABHM,,233,182656,433632,0.1276,-92438
181,2015,32,JANTI DEVI,GAAP,,231,182656,433632,0.1265,-92440
182,2015,1,NITIN NAVEEN,BJP,,86759,144152,358234,60.1858,39767
182,2015,2,KUMAR ASHISH,INC,,46992,144152,358234,32.5989,-39767
182,2015,3,SHAUKAT ALI,CPI,,1542,144152,358234,1.0697,-85217
182,2015,4,None of the Above,NOTA,,1021,144152,358234,0.7083,-85738
182,2015,5,ABHISHEK KUMAR @ SURAJ SINHA,BSP,,863,144152,358234,0.5987,-85896
182,2015,6,AJAY KUMAR,SP,,708,144152,358234,0.4911,-86051
182,2015,7,SHYAM BIHARI PRASAD,BJHP,,633,144152,358234,0.4391,-86126
182,2015,8,PRAMOD KUMAR,PBI,,572,144152,358234,0.3968,-86187
182,2015,9,PRAMILA DEVI,RSP,,558,144152,358234,0.3871,-86201
182,2015,10,MD NEYAZ HASSAN,IND,,556,144152,358234,0.3857,-86203
182,2015,11,SHANNU,HCP,,545,144152,358234,0.3781,-86214
182,2015,12,VIKASH KUMAR RAI,BMF,,534,144152,358234,0.3704,-86225
182,2015,13,RAMJI CHAUHAN,IND,,509,144152,358234,0.3531,-86250
182,2015,14,RAJ KUMAR PASWAN,GAAP,,340,144152,358234,0.2359,-86419
182,2015,15,KRISHNA GOPAL,IND,,335,144152,358234,0.2324,-86424
182,2015,16,RANJAN KUMAR,AJPR,,324,144152,358234,0.2248,-86435
182,2015,17,VINOD KUMAR SINGH,IND,,252,144152,358234,0.1748,-86507
182,2015,18,NUTAN SINHA,LAD,,241,144152,358234,0.1672,-86518
